delay_gap,is_delayed,Type_TRANSFER,Order City,order_day,delay_ratio,Order State,Customer City,Order Country,Order Region
2.2473924,0.7792123,6.41492,0.76100564,0.40984443,1.0547417,0.020233981,0.8544844,-0.16286488,-0.030061875
2.2473924,0.7792123,6.41492,0.76100564,0.40984443,1.0547417,0.020233981,0.8544844,-0.16286488,-0.030061875
1.8269323,0.7779947,6.441212,1.1524466,0.7757825,1.0667725,1.2317427,1.1328334,-0.20884968,-0.14852378
1.8269323,0.7779947,6.441212,1.1524466,0.7757825,1.0667725,1.2317427,1.1328334,-0.20884968,-0.14852378
1.8269323,0.7779947,6.441212,1.1524466,0.7757825,1.0667725,1.2317427,1.1328334,-0.20884968,-0.14852378
-10.473692,-4.23185,2.313669,0.36115584,0.53155833,-1.8696953,0.09018376,0.2648676,-0.20540275,0.052158568
1.7378381,0.77454615,6.8302903,-0.1625422,-0.22027706,0.92941207,-0.6181538,-0.02641186,-0.08348967,-0.14153521
1.9177884,0.7752283,6.803528,0.04339324,0.020720009,1.011304,-0.30728072,0.33560762,0.039198857,-0.08609932
1.6823139,0.7828972,6.4746923,0.336135,0.25185964,0.9625564,-0.043722183,0.72435915,-0.3836556,0.029079156
1.6823139,0.7828972,6.4746923,0.336135,0.25185964,0.9625564,-0.043722183,0.72435915,-0.3836556,0.029079156
1.9177884,0.7752283,6.803528,0.04339324,0.020720009,1.011304,-0.30728072,0.33560762,0.039198857,-0.08609932
1.6823139,0.7828972,6.4746923,0.336135,0.25185964,0.9625564,-0.043722183,0.72435915,-0.3836556,0.029079156
1.9177884,0.7752283,6.803528,0.04339324,0.020720009,1.011304,-0.30728072,0.33560762,0.039198857,-0.08609932
1.2699264,0.5468874,-1.3254191,0.051868342,-0.104315795,0.7235968,0.49828807,0.06956516,0.34454113,-0.021702915
1.2699264,0.5468874,-1.3254191,0.051868342,-0.104315795,0.7235968,0.49828807,0.06956516,0.34454113,-0.021702915
1.2699264,0.5468874,-1.3254191,0.051868342,-0.104315795,0.7235968,0.49828807,0.06956516,0.34454113,-0.021702915
1.2699264,0.5468874,-1.3254191,0.051868342,-0.104315795,0.7235968,0.49828807,0.06956516,0.34454113,-0.021702915
-8.141979,-3.2610486,-0.5125206,0.99533975,0.41850328,-0.9269486,0.15614945,0.61589444,0.11230783,-0.04475173
-10.325815,-4.160427,2.3769915,0.25485185,0.031149937,-1.7200373,-0.21160892,0.27598858,-0.103537835,0.12260671
-8.084404,-3.128508,-0.529729,0.1991095,0.19060634,-1.0406554,-0.8881248,-0.05609325,-0.16932783,0.103531644
-7.8301234,-3.2349544,-0.514331,0.81156266,0.42500877,-0.13426773,0.095716305,0.09007718,-0.103192076,0.45973712
2.1563537,0.7747946,6.5221834,0.0316666,-0.09283689,0.84638745,0.79489875,0.3452111,0.17432779,0.031775974
1.5755286,0.53657275,-1.42786,-0.13398072,-0.40111068,0.6714161,-0.80571127,0.23878129,-0.1719916,0.21609727
-10.279973,-4.130931,2.607998,-0.17298806,0.31947184,-1.594063,-0.17596342,-0.6692749,-0.32057098,-0.045748338
2.2473924,0.7792123,6.41492,0.76100564,0.40984443,1.0547417,0.020233981,0.8544844,-0.16286488,-0.030061875
-7.8301234,-3.2349544,-0.514331,0.81156266,0.42500877,-0.13426773,0.095716305,0.09007718,-0.103192076,0.45973712
1.3657755,0.53556997,-1.3726103,-0.4791319,0.55721533,0.68652517,0.6980917,0.08764902,0.49775925,-0.036009148
1.6613475,0.7750194,6.7435403,-0.47619522,0.30763942,0.9311771,0.47144482,-0.7534507,-0.13657561,-0.20784728
-10.202818,-4.143167,2.364889,1.0181351,0.58236724,-1.6581035,0.9607819,-0.048229184,-0.13822673,0.089458495
1.528932,0.5463499,-1.2765838,1.2897843,0.29883367,0.647622,0.556607,-0.11374899,-0.10496667,-0.011060211
-10.359498,-4.131029,2.660368,0.316537,0.18138242,-0.6994471,-0.14390501,0.1988179,0.011252338,-0.0027691424
-8.141979,-3.2610486,-0.5125206,0.99533975,0.41850328,-0.9269486,0.15614945,0.61589444,0.11230783,-0.04475173
-8.141979,-3.2610486,-0.5125206,0.99533975,0.41850328,-0.9269486,0.15614945,0.61589444,0.11230783,-0.04475173
-8.506743,-3.3064606,-0.4976545,0.22165272,0.4200964,-0.15732564,0.5043492,0.38902625,-0.30512282,0.19223417
-10.269552,-4.1826763,2.4279609,-0.442774,0.097806364,-1.5377686,0.22357929,-0.14860448,0.10730432,0.12352901
-10.401158,-4.203901,2.4973984,-0.1486941,0.033254486,-0.6194535,0.5516547,0.1962822,0.34718058,0.20926566
-10.341128,-4.1275744,2.4832504,0.32825693,0.18901776,-1.5678988,-0.13878542,0.20376869,0.031109935,-0.0063745826
1.8194798,0.77466506,6.7817183,-0.46098825,0.38450265,1.0507606,0.4693678,0.4491921,-0.10826206,0.16720657
-10.301055,-4.266308,2.5459795,0.7685638,0.20534584,-0.71243113,0.21408014,0.16047508,0.056687605,0.095081605
-10.202818,-4.143167,2.364889,1.0181351,0.58236724,-1.6581035,0.9607819,-0.048229184,-0.13822673,0.089458495
-10.202818,-4.143167,2.364889,1.0181351,0.58236724,-1.6581035,0.9607819,-0.048229184,-0.13822673,0.089458495
-10.240779,-4.132925,2.3671775,0.23796676,0.47092086,-1.6561046,0.20633179,0.44177958,0.08136113,-0.050105095
1.3547479,0.5494732,-1.310664,0.11182508,0.36149785,0.8294601,0.5095421,1.3715994,0.2881553,0.0075905565
1.3547479,0.5494732,-1.310664,0.11182508,0.36149785,0.8294601,0.5095421,1.3715994,0.2881553,0.0075905565
1.528932,0.5463499,-1.2765838,1.2897843,0.29883367,0.647622,0.556607,-0.11374899,-0.10496667,-0.011060211
1.528932,0.5463499,-1.2765838,1.2897843,0.29883367,0.647622,0.556607,-0.11374899,-0.10496667,-0.011060211
1.528932,0.5463499,-1.2765838,1.2897843,0.29883367,0.647622,0.556607,-0.11374899,-0.10496667,-0.011060211
-8.245663,-3.2870076,-0.5164862,0.71293074,0.2042096,0.07550716,0.07151987,1.1582088,0.104602985,0.18242341
-8.141979,-3.2610486,-0.5125206,0.99533975,0.41850328,-0.9269486,0.15614945,0.61589444,0.11230783,-0.04475173
-8.141979,-3.2610486,-0.5125206,0.99533975,0.41850328,-0.9269486,0.15614945,0.61589444,0.11230783,-0.04475173
1.528932,0.5463499,-1.2765838,1.2897843,0.29883367,0.647622,0.556607,-0.11374899,-0.10496667,-0.011060211
2.1563537,0.7747946,6.5221834,0.0316666,-0.09283689,0.84638745,0.79489875,0.3452111,0.17432779,0.031775974
1.7108026,0.7751576,6.4292717,0.37487987,0.27044532,1.2212358,0.49022517,1.449459,0.067432106,-0.090230495
1.7108026,0.7751576,6.4292717,0.37487987,0.27044532,1.2212358,0.49022517,1.449459,0.067432106,-0.090230495
1.7108026,0.7751576,6.4292717,0.37487987,0.27044532,1.2212358,0.49022517,1.449459,0.067432106,-0.090230495
2.1563537,0.7747946,6.5221834,0.0316666,-0.09283689,0.84638745,0.79489875,0.3452111,0.17432779,0.031775974
-10.359498,-4.131029,2.660368,0.316537,0.18138242,-0.6994471,-0.14390501,0.1988179,0.011252338,-0.0027691424
2.169695,0.7739954,6.3261986,0.7973002,0.227864,1.0439514,0.294612,0.8420681,0.5654626,0.15431896
2.169695,0.7739954,6.3261986,0.7973002,0.227864,1.0439514,0.294612,0.8420681,0.5654626,0.15431896
2.169695,0.7739954,6.3261986,0.7973002,0.227864,1.0439514,0.294612,0.8420681,0.5654626,0.15431896
-10.299331,-4.1640906,2.4975,0.02243934,0.12997426,-1.9389421,0.2901944,-0.016655749,0.032416575,-0.017279122
-10.202818,-4.143167,2.364889,1.0181351,0.58236724,-1.6581035,0.9607819,-0.048229184,-0.13822673,0.089458495
1.6613475,0.7750194,6.7435403,-0.47619522,0.30763942,0.9311771,0.47144482,-0.7534507,-0.13657561,-0.20784728
1.7670841,0.7747069,6.69963,0.05771296,0.15442927,0.90665144,-0.5230202,0.7976329,-0.17679965,0.15598205
1.7670841,0.7747069,6.69963,0.05771296,0.15442927,0.90665144,-0.5230202,0.7976329,-0.17679965,0.15598205
-10.186517,-4.145632,2.566471,0.5639477,0.43438923,-0.7909038,0.31554732,0.6374987,0.17643417,0.12279621
-10.186517,-4.145632,2.566471,0.5639477,0.43438923,-0.7909038,0.31554732,0.6374987,0.17643417,0.12279621
-10.186517,-4.145632,2.566471,0.5639477,0.43438923,-0.7909038,0.31554732,0.6374987,0.17643417,0.12279621
-7.8301234,-3.2349544,-0.514331,0.81156266,0.42500877,-0.13426773,0.095716305,0.09007718,-0.103192076,0.45973712
2.2503936,0.7771017,6.6134634,1.4349451,0.64310575,1.0760787,0.37826365,-0.1342006,0.18020067,0.015180131
-8.245663,-3.2870076,-0.5164862,0.71293074,0.2042096,0.07550716,0.07151987,1.1582088,0.104602985,0.18242341
-10.401158,-4.203901,2.4973984,-0.1486941,0.033254486,-0.6194535,0.5516547,0.1962822,0.34718058,0.20926566
-10.401158,-4.203901,2.4973984,-0.1486941,0.033254486,-0.6194535,0.5516547,0.1962822,0.34718058,0.20926566
-10.116978,-4.1643605,2.5000973,1.2088647,0.42133567,-1.6531593,0.54185164,0.009454153,0.056087434,0.119276576
-10.116978,-4.1643605,2.5000973,1.2088647,0.42133567,-1.6531593,0.54185164,0.009454153,0.056087434,0.119276576
2.1563537,0.7747946,6.5221834,0.0316666,-0.09283689,0.84638745,0.79489875,0.3452111,0.17432779,0.031775974
-10.341128,-4.1275744,2.4832504,0.32825693,0.18901776,-1.5678988,-0.13878542,0.20376869,0.031109935,-0.0063745826
1.272482,0.5410909,-1.3562273,-0.109655075,-0.4462192,1.1294878,-0.7484091,0.14372201,0.18333183,0.082632646
1.6168263,0.5502439,-1.3857743,0.2679416,0.18493652,0.7513702,-0.23928264,0.68583626,0.094122164,0.016973978
1.6168263,0.5502439,-1.3857743,0.2679416,0.18493652,0.7513702,-0.23928264,0.68583626,0.094122164,0.016973978
-8.506743,-3.3064606,-0.4976545,0.22165272,0.4200964,-0.15732564,0.5043492,0.38902625,-0.30512282,0.19223417
2.240187,0.77536404,6.4931655,0.53554565,0.05501855,0.9437967,0.34699157,0.1336389,0.213832,0.12022803
1.9177884,0.7752283,6.803528,0.04339324,0.020720009,1.011304,-0.30728072,0.33560762,0.039198857,-0.08609932
-10.269552,-4.1826763,2.4279609,-0.442774,0.097806364,-1.5377686,0.22357929,-0.14860448,0.10730432,0.12352901
-10.300683,-4.14054,2.4049144,1.0988128,0.37298447,-1.6595967,0.057123017,-0.14795367,-0.24265173,-0.17231095
1.7520968,0.7754666,6.267901,0.8740174,0.37166885,1.2671981,0.32235494,1.2436045,0.07759173,-0.080118954
1.7108026,0.7751576,6.4292717,0.37487987,0.27044532,1.2212358,0.49022517,1.449459,0.067432106,-0.090230495
2.1563537,0.7747946,6.5221834,0.0316666,-0.09283689,0.84638745,0.79489875,0.3452111,0.17432779,0.031775974
1.7108026,0.7751576,6.4292717,0.37487987,0.27044532,1.2212358,0.49022517,1.449459,0.067432106,-0.090230495
1.3657755,0.53556997,-1.3726103,-0.4791319,0.55721533,0.68652517,0.6980917,0.08764902,0.49775925,-0.036009148
1.3657755,0.53556997,-1.3726103,-0.4791319,0.55721533,0.68652517,0.6980917,0.08764902,0.49775925,-0.036009148
-7.8301234,-3.2349544,-0.514331,0.81156266,0.42500877,-0.13426773,0.095716305,0.09007718,-0.103192076,0.45973712
-7.8301234,-3.2349544,-0.514331,0.81156266,0.42500877,-0.13426773,0.095716305,0.09007718,-0.103192076,0.45973712
2.2503936,0.7771017,6.6134634,1.4349451,0.64310575,1.0760787,0.37826365,-0.1342006,0.18020067,0.015180131
-10.116978,-4.1643605,2.5000973,1.2088647,0.42133567,-1.6531593,0.54185164,0.009454153,0.056087434,0.119276576
1.6168263,0.5502439,-1.3857743,0.2679416,0.18493652,0.7513702,-0.23928264,0.68583626,0.094122164,0.016973978
1.6168263,0.5502439,-1.3857743,0.2679416,0.18493652,0.7513702,-0.23928264,0.68583626,0.094122164,0.016973978
-8.506743,-3.3064606,-0.4976545,0.22165272,0.4200964,-0.15732564,0.5043492,0.38902625,-0.30512282,0.19223417
1.6168263,0.5502439,-1.3857743,0.2679416,0.18493652,0.7513702,-0.23928264,0.68583626,0.094122164,0.016973978
2.2760947,0.77929085,6.139342,0.9398144,0.49938938,1.395225,0.7778509,0.24483988,0.3770429,0.23602583
-10.325815,-4.160427,2.3769915,0.25485185,0.031149937,-1.7200373,-0.21160892,0.27598858,-0.103537835,0.12260671
-10.333856,-4.1192956,2.7442772,0.1278098,0.078897946,-0.99564725,-0.1303816,0.16706209,0.11932043,0.049578965
2.169695,0.7739954,6.3261986,0.7973002,0.227864,1.0439514,0.294612,0.8420681,0.5654626,0.15431896
1.2699264,0.5468874,-1.3254191,0.051868342,-0.104315795,0.7235968,0.49828807,0.06956516,0.34454113,-0.021702915
1.7409879,0.7754397,6.727754,-0.3236436,0.4271388,1.0517442,0.6467409,0.15957454,0.080811515,-0.1529347
1.7409879,0.7754397,6.727754,-0.3236436,0.4271388,1.0517442,0.6467409,0.15957454,0.080811515,-0.1529347
1.8269323,0.7779947,6.441212,1.1524466,0.7757825,1.0667725,1.2317427,1.1328334,-0.20884968,-0.14852378
-10.401158,-4.203901,2.4973984,-0.1486941,0.033254486,-0.6194535,0.5516547,0.1962822,0.34718058,0.20926566
-10.36718,-4.1841745,2.3999028,-0.16004825,-0.03494311,-1.785317,0.100213155,0.09929591,0.16311339,0.05688695
2.2760947,0.77929085,6.139342,0.9398144,0.49938938,1.395225,0.7778509,0.24483988,0.3770429,0.23602583
2.2760947,0.77929085,6.139342,0.9398144,0.49938938,1.395225,0.7778509,0.24483988,0.3770429,0.23602583
-8.084404,-3.128508,-0.529729,0.1991095,0.19060634,-1.0406554,-0.8881248,-0.05609325,-0.16932783,0.103531644
1.272482,0.5410909,-1.3562273,-0.109655075,-0.4462192,1.1294878,-0.7484091,0.14372201,0.18333183,0.082632646
1.272482,0.5410909,-1.3562273,-0.109655075,-0.4462192,1.1294878,-0.7484091,0.14372201,0.18333183,0.082632646
1.5755286,0.53657275,-1.42786,-0.13398072,-0.40111068,0.6714161,-0.80571127,0.23878129,-0.1719916,0.21609727
1.5755286,0.53657275,-1.42786,-0.13398072,-0.40111068,0.6714161,-0.80571127,0.23878129,-0.1719916,0.21609727
1.5755286,0.53657275,-1.42786,-0.13398072,-0.40111068,0.6714161,-0.80571127,0.23878129,-0.1719916,0.21609727
-10.401158,-4.203901,2.4973984,-0.1486941,0.033254486,-0.6194535,0.5516547,0.1962822,0.34718058,0.20926566
2.1899478,0.7754461,6.6872454,-0.4252726,0.46991712,1.0149013,0.925255,0.1571751,0.13636762,-0.008940645
2.1899478,0.7754461,6.6872454,-0.4252726,0.46991712,1.0149013,0.925255,0.1571751,0.13636762,-0.008940645
1.7713083,0.77561873,6.59033,0.16671908,0.2747134,1.1259902,-0.14388138,0.111625195,-0.038997397,-0.09363624
-10.290612,-4.267722,2.4709058,0.47316524,1.0256113,-0.51250875,0.74236536,0.6790649,0.32814845,0.10331973
1.3124099,0.5446244,-1.36202,0.49363312,0.66099674,1.3712069,0.43653855,0.769119,0.01891555,0.39514002
2.1899478,0.7754461,6.6872454,-0.4252726,0.46991712,1.0149013,0.925255,0.1571751,0.13636762,-0.008940645
-7.9605055,-3.297015,-0.50355184,0.31732005,0.82958794,-0.034232892,0.23848377,-0.17622702,0.09351809,0.22896966
-7.9605055,-3.297015,-0.50355184,0.31732005,0.82958794,-0.034232892,0.23848377,-0.17622702,0.09351809,0.22896966
-7.9605055,-3.297015,-0.50355184,0.31732005,0.82958794,-0.034232892,0.23848377,-0.17622702,0.09351809,0.22896966
-10.272229,-4.157085,2.769984,-0.41621912,0.38570973,-0.67364013,0.7456466,0.39682522,-0.073898055,0.09361874
-10.272229,-4.157085,2.769984,-0.41621912,0.38570973,-0.67364013,0.7456466,0.39682522,-0.073898055,0.09361874
1.8260947,0.7752911,6.5824,0.7892419,0.2731243,1.3038911,0.6233562,0.40512663,-0.031874914,-0.22863589
1.8260947,0.7752911,6.5824,0.7892419,0.2731243,1.3038911,0.6233562,0.40512663,-0.031874914,-0.22863589
1.8260947,0.7752911,6.5824,0.7892419,0.2731243,1.3038911,0.6233562,0.40512663,-0.031874914,-0.22863589
1.7310804,0.7750544,6.3090143,1.0757142,0.98014855,1.4024068,0.234473,0.29902354,0.39618248,0.115740456
1.7310804,0.7750544,6.3090143,1.0757142,0.98014855,1.4024068,0.234473,0.29902354,0.39618248,0.115740456
1.7310804,0.7750544,6.3090143,1.0757142,0.98014855,1.4024068,0.234473,0.29902354,0.39618248,0.115740456
1.69798,0.77872086,6.417067,-0.04880917,0.3265829,1.4454844,0.34721893,-0.043454424,0.07695565,0.33951622
-10.4240265,-4.225019,2.452174,-0.051782086,0.43512562,-0.582302,0.5023035,-0.4821945,-0.06298016,0.31763208
1.3195062,0.5482042,-1.3236514,-0.75985783,0.65556824,1.1234331,0.80342954,0.25964522,0.18373694,-0.0636055
-8.425728,-3.352223,-0.500992,0.30399796,0.80541354,-0.78986204,0.7166108,0.2585406,0.20268393,0.40217042
1.3195062,0.5482042,-1.3236514,-0.75985783,0.65556824,1.1234331,0.80342954,0.25964522,0.18373694,-0.0636055
1.3195062,0.5482042,-1.3236514,-0.75985783,0.65556824,1.1234331,0.80342954,0.25964522,0.18373694,-0.0636055
1.3195062,0.5482042,-1.3236514,-0.75985783,0.65556824,1.1234331,0.80342954,0.25964522,0.18373694,-0.0636055
1.3195062,0.5482042,-1.3236514,-0.75985783,0.65556824,1.1234331,0.80342954,0.25964522,0.18373694,-0.0636055
-8.425728,-3.352223,-0.500992,0.30399796,0.80541354,-0.78986204,0.7166108,0.2585406,0.20268393,0.40217042
-10.454718,-4.258105,2.2730036,0.19962811,0.6636386,-1.4947613,0.4503599,0.58726877,0.36155227,0.28701806
-10.454718,-4.258105,2.2730036,0.19962811,0.6636386,-1.4947613,0.4503599,0.58726877,0.36155227,0.28701806
1.7431878,0.7754461,6.7163625,-0.5109482,0.51126033,0.98178804,0.8141813,0.1312102,0.104304664,-0.08004657
1.7431878,0.7754461,6.7163625,-0.5109482,0.51126033,0.98178804,0.8141813,0.1312102,0.104304664,-0.08004657
-10.162915,-4.151617,2.282384,0.57810223,0.6024604,-1.4947071,0.7862769,0.66824234,0.10989086,0.3474211
-10.272808,-4.272666,2.7476842,-0.21569394,0.4200798,-0.59538853,0.16618456,0.18130048,-0.18090686,0.13059993
-10.272808,-4.272666,2.7476842,-0.21569394,0.4200798,-0.59538853,0.16618456,0.18130048,-0.18090686,0.13059993
-10.522407,-4.240836,2.3127704,-0.025922664,0.8432705,-1.5388435,0.21250023,-0.057589125,-0.07177457,0.46514857
-10.162915,-4.151617,2.282384,0.57810223,0.6024604,-1.4947071,0.7862769,0.66824234,0.10989086,0.3474211
2.1400235,0.78140795,6.512208,-0.3821415,0.8228736,1.1015986,0.70889527,0.38506562,0.27574536,0.0905225
2.1400235,0.78140795,6.512208,-0.3821415,0.8228736,1.1015986,0.70889527,0.38506562,0.27574536,0.0905225
1.3124099,0.5446244,-1.36202,0.49363312,0.66099674,1.3712069,0.43653855,0.769119,0.01891555,0.39514002
2.1388354,0.7750149,6.5091553,0.16874236,0.46885988,1.0338448,0.45079076,-0.24321555,0.118054174,0.119168624
1.7431878,0.7754461,6.7163625,-0.5109482,0.51126033,0.98178804,0.8141813,0.1312102,0.104304664,-0.08004657
-10.511334,-4.3805623,2.2829719,1.3006167,0.551142,-1.6395037,0.5696852,1.2998925,0.074525855,0.13919775
-8.216535,-3.3388531,-0.51641256,0.055102292,0.9405294,-0.81151944,0.798446,1.0980744,0.492322,0.41135123
-10.460868,-4.2614617,2.4226677,0.1341093,0.6929136,-0.7990182,0.36351454,0.21808946,0.37234434,0.3721196
1.3446159,0.5315081,-1.3999609,0.15448171,-0.15893751,1.0418596,-0.31056806,0.98507124,0.3865346,0.12635882
1.7713083,0.77561873,6.59033,0.16671908,0.2747134,1.1259902,-0.14388138,0.111625195,-0.038997397,-0.09363624
2.1388354,0.7750149,6.5091553,0.16874236,0.46885988,1.0338448,0.45079076,-0.24321555,0.118054174,0.119168624
-10.272229,-4.157085,2.769984,-0.41621912,0.38570973,-0.67364013,0.7456466,0.39682522,-0.073898055,0.09361874
1.1125301,0.5418618,-1.3927455,0.30125898,0.5927159,1.232319,0.633896,-0.38441756,-0.009295709,0.31168154
1.3124099,0.5446244,-1.36202,0.49363312,0.66099674,1.3712069,0.43653855,0.769119,0.01891555,0.39514002
2.2943404,0.7765323,6.4277515,0.12181983,1.1114522,0.7081468,0.5164812,0.895952,0.19612695,-0.0025980102
-10.288442,-4.1475735,2.6644762,0.074709155,0.13469228,-0.48393488,-0.49475777,0.16918343,0.11476561,-0.025408227
2.1618345,0.775234,6.3531113,0.2709479,0.6514582,0.8109414,0.47251925,0.35045213,0.09365517,0.32354927
1.7310804,0.7750544,6.3090143,1.0757142,0.98014855,1.4024068,0.234473,0.29902354,0.39618248,0.115740456
-10.24478,-4.2594543,2.5698273,0.09755107,0.69678336,-1.3967623,-0.15717198,0.07610251,0.2251537,0.041732237
1.7523456,0.7755274,6.616568,0.5710484,0.17122807,1.3441689,0.4541274,0.21950182,0.16642664,-0.16384737
1.7523456,0.7755274,6.616568,0.5710484,0.17122807,1.3441689,0.4541274,0.21950182,0.16642664,-0.16384737
1.7523456,0.7755274,6.616568,0.5710484,0.17122807,1.3441689,0.4541274,0.21950182,0.16642664,-0.16384737
-10.296441,-4.201968,2.484864,0.060109995,0.74606746,-1.5699118,0.3762427,0.6124064,0.11624478,0.017053435
-10.532187,-4.2494698,2.5217013,0.17511024,0.70152855,-0.8033891,0.28434697,0.22900212,-0.028872456,0.33875716
1.3124099,0.5446244,-1.36202,0.49363312,0.66099674,1.3712069,0.43653855,0.769119,0.01891555,0.39514002
-10.16436,-4.2087655,2.7387629,0.15933196,0.7190153,-0.5360573,0.2829233,0.27587324,0.1363787,0.11158207
-10.16436,-4.2087655,2.7387629,0.15933196,0.7190153,-0.5360573,0.2829233,0.27587324,0.1363787,0.11158207
-10.16436,-4.2087655,2.7387629,0.15933196,0.7190153,-0.5360573,0.2829233,0.27587324,0.1363787,0.11158207
-10.16436,-4.2087655,2.7387629,0.15933196,0.7190153,-0.5360573,0.2829233,0.27587324,0.1363787,0.11158207
-10.162915,-4.151617,2.282384,0.57810223,0.6024604,-1.4947071,0.7862769,0.66824234,0.10989086,0.3474211
2.354575,0.5522748,-1.3124012,0.422015,-0.07716794,0.9519995,0.019775525,0.1596348,-0.010539294,0.25696984
-10.460868,-4.2614617,2.4226677,0.1341093,0.6929136,-0.7990182,0.36351454,0.21808946,0.37234434,0.3721196
-10.290612,-4.267722,2.4709058,0.47316524,1.0256113,-0.51250875,0.74236536,0.6790649,0.32814845,0.10331973
-10.360929,-4.14669,2.4937468,-0.14527822,0.24723054,-1.549423,-0.37799203,0.7132918,-0.046359975,-0.019748172
1.3124099,0.5446244,-1.36202,0.49363312,0.66099674,1.3712069,0.43653855,0.769119,0.01891555,0.39514002
2.4152493,0.7750965,6.3636684,0.47422802,0.49052072,0.92876095,0.6002664,0.04540997,-0.034776412,0.23296757
2.4152493,0.7750965,6.3636684,0.47422802,0.49052072,0.92876095,0.6002664,0.04540997,-0.034776412,0.23296757
2.4152493,0.7750965,6.3636684,0.47422802,0.49052072,0.92876095,0.6002664,0.04540997,-0.034776412,0.23296757
-10.511334,-4.3805623,2.2829719,1.3006167,0.551142,-1.6395037,0.5696852,1.2998925,0.074525855,0.13919775
-10.511334,-4.3805623,2.2829719,1.3006167,0.551142,-1.6395037,0.5696852,1.2998925,0.074525855,0.13919775
-10.290612,-4.267722,2.4709058,0.47316524,1.0256113,-0.51250875,0.74236536,0.6790649,0.32814845,0.10331973
-10.460868,-4.2614617,2.4226677,0.1341093,0.6929136,-0.7990182,0.36351454,0.21808946,0.37234434,0.3721196
2.2317803,0.7755397,6.625988,-0.55946106,0.66552114,1.0357108,0.46402276,0.43973485,0.3307233,0.12524791
2.2317803,0.7755397,6.625988,-0.55946106,0.66552114,1.0357108,0.46402276,0.43973485,0.3307233,0.12524791
2.2317803,0.7755397,6.625988,-0.55946106,0.66552114,1.0357108,0.46402276,0.43973485,0.3307233,0.12524791
1.7502055,0.77382183,6.786914,-0.565087,0.38565466,1.0861564,0.61123174,0.16787378,0.081602104,-0.05768776
2.0819237,0.7789876,6.7283077,-0.73377323,0.441126,0.9671265,-0.0443504,0.5828919,-0.07024748,0.02296172
2.0819237,0.7789876,6.7283077,-0.73377323,0.441126,0.9671265,-0.0443504,0.5828919,-0.07024748,0.02296172
-8.213635,-3.2299373,-0.531368,0.011975193,0.6103752,-0.25900078,0.5691795,-0.010660393,0.55950767,0.34936813
1.7310804,0.7750544,6.3090143,1.0757142,0.98014855,1.4024068,0.234473,0.29902354,0.39618248,0.115740456
1.7431878,0.7754461,6.7163625,-0.5109482,0.51126033,0.98178804,0.8141813,0.1312102,0.104304664,-0.08004657
1.7431878,0.7754461,6.7163625,-0.5109482,0.51126033,0.98178804,0.8141813,0.1312102,0.104304664,-0.08004657
2.354575,0.5522748,-1.3124012,0.422015,-0.07716794,0.9519995,0.019775525,0.1596348,-0.010539294,0.25696984
1.8260947,0.7752911,6.5824,0.7892419,0.2731243,1.3038911,0.6233562,0.40512663,-0.031874914,-0.22863589
1.7523456,0.7755274,6.616568,0.5710484,0.17122807,1.3441689,0.4541274,0.21950182,0.16642664,-0.16384737
-10.162915,-4.151617,2.282384,0.57810223,0.6024604,-1.4947071,0.7862769,0.66824234,0.10989086,0.3474211
-10.161703,-4.163965,2.3764787,0.268351,0.7571496,-1.4148923,0.29855785,-0.13087445,0.14859502,0.18304205
2.4152493,0.7750965,6.3636684,0.47422802,0.49052072,0.92876095,0.6002664,0.04540997,-0.034776412,0.23296757
2.4152493,0.7750965,6.3636684,0.47422802,0.49052072,0.92876095,0.6002664,0.04540997,-0.034776412,0.23296757
1.3446159,0.5315081,-1.3999609,0.15448171,-0.15893751,1.0418596,-0.31056806,0.98507124,0.3865346,0.12635882
1.8828063,0.56556636,-1.2120035,0.32070157,0.70840645,0.9955056,1.7343138,0.23426858,0.11202318,0.26070657
1.8934827,0.5620205,-1.2886704,-0.06458819,0.67881584,0.8391872,0.5604274,1.2997019,0.27129015,0.16875
1.3446159,0.5315081,-1.3999609,0.15448171,-0.15893751,1.0418596,-0.31056806,0.98507124,0.3865346,0.12635882
1.8828063,0.56556636,-1.2120035,0.32070157,0.70840645,0.9955056,1.7343138,0.23426858,0.11202318,0.26070657
1.8934827,0.5620205,-1.2886704,-0.06458819,0.67881584,0.8391872,0.5604274,1.2997019,0.27129015,0.16875
2.074604,0.5592945,-1.2978287,0.5219375,0.072370276,0.74882233,0.68353814,0.20866767,0.17295335,0.10793348
2.074604,0.5592945,-1.2978287,0.5219375,0.072370276,0.74882233,0.68353814,0.20866767,0.17295335,0.10793348
-8.1234665,-3.2014158,-0.51192784,0.10558278,0.11472683,-0.6049873,-0.6596445,0.18902323,0.12777637,0.017267955
1.7502055,0.77382183,6.786914,-0.565087,0.38565466,1.0861564,0.61123174,0.16787378,0.081602104,-0.05768776
1.7502055,0.77382183,6.786914,-0.565087,0.38565466,1.0861564,0.61123174,0.16787378,0.081602104,-0.05768776
1.7502055,0.77382183,6.786914,-0.565087,0.38565466,1.0861564,0.61123174,0.16787378,0.081602104,-0.05768776
-10.360929,-4.14669,2.4937468,-0.14527822,0.24723054,-1.549423,-0.37799203,0.7132918,-0.046359975,-0.019748172
-10.460868,-4.2614617,2.4226677,0.1341093,0.6929136,-0.7990182,0.36351454,0.21808946,0.37234434,0.3721196
